Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
19945339963,"Aug 29, 2026, 8:20:08 AM",Morning Ride,Ride,,877,4.47,135.0,1,true,,commuter ,activities/21082463351.fit.gz,,12.0,877.0,811.0,4470.5,9.3,5.512,28.0,26.0,-6.8,8.0,48.3,0.2,,,,,135.0,92.0,,140.0,77.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1787990400.0,3.0,18.5,15.9,16.5,0.88,1009.0,5.7,11.0,219.0,0.4,1787978969.0,1788028634.0,0.625,13396594.0,,0.97,5.0,0.66,15686.0,2.0,,,,,,5.097,0.0,,,,,0.97,,,,,,,,,,,,,,,,|
19935960752,"Aug 28, 2026, 6:00:11 AM",Morning Ride,Ride,,858,5.09,153.0,4,true,,commuter ,activities/21072757971.fit.gz,,12.0,858.0,801.0,5097.0,8.14,6.363,63.0,41.0,-16.4,15.4,46.1,0.4,,,88.0,70.0,153.0,125.0,,157.0,149.0,,,4.0,125842.0,,,,,,,,167.0,857.0,,,1.0,,1.0,,1787896800.0,3.0,18.0,19.2,16.8,0.93,1006.4,1.1,3.4,198.0,0.0,1787892472.0,1787942368.0,0.5,13396594.0,,0.96,5.0,0.64,21592.0,0.0,,,,,,5.941,0.0,,,,,1.11,,7.0,58.0,,,,,,,,,,,,,|
19923870335,"Aug 27, 2026, 2:50:27 PM",Afternoon Ride,Ride,,1018,5.05,139.0,3,true,,commuter ,activities/21060311166.fit.gz,,12.0,1018.0,837.0,5054.7,8.18,6.039,35.0,42.0,-8.4,15.8,38.0,-0.1,,,88.0,72.0,139.0,120.0,,159.0,158.0,,,3.0,133174.0,,,,,,,,157.0,1016.0,,,1.0,,1.0,,1787839200.0,1.0,24.5,25.3,18.2,0.68,1008.9,3.2,7.1,218.0,0.1,1787805974.0,1787856101.0,0.375,13396594.0,,0.71,5.0,0.36,22327.0,3.0,,,,,,4.965,0.0,,,,,1.1,,8.0,54.0,,,,,,,,,,,,,|
19918051930,"Aug 27, 2026, 5:38:35 AM",Morning Ride,Ride,,988,5.10,141.0,3,true,,commuter ,activities/21054345064.fit.gz,,12.0,988.0,859.0,5099.1,7.72,5.936,41.0,25.0,-7.8,14.2,11.4,0.3,,,91.0,73.0,141.0,122.0,,166.0,167.0,,,3.0,142625.0,,,,,,,,166.0,989.0,,,1.0,,1.0,,1787806800.0,3.0,16.4,17.1,14.5,0.88,1011.8,1.1,4.6,102.0,0.0,1787805974.0,1787856101.0,0.375,13396594.0,,0.67,5.0,0.8,22235.0,0.0,,,,,,5.161,0.0,,,,,1.11,,8.0,57.0,,,,,,,,,,,,,|
19909214987,"Aug 26, 2026, 2:35:55 PM",Afternoon Ride,Ride,"",838,5.06,139.0,2,true,,Canyon Grizl,activities/21045272753.fit.gz,,10.0,838.0,772.0,5067.6,8.36,6.564,27.0,32.0,-5.2,15.0,16.3,-0.1,,,88.0,74.0,139.0,120.0,,167.0,151.0,,,2.0,128471.0,,,,,,,,170.0,839.0,0.0,,1.0,,1.0,,1787752800.0,2.0,24.9,24.6,15.5,0.56,1014.7,3.7,6.9,113.0,0.0,1787719476.0,1787769833.0,0.375,11728128.0,,0.25,1.0,0.48,26257.0,3.0,,,,,,6.047,0.0,,,,,1.1,,8.0,59.0,,,,,,,,,,,,,|
19903440375,"Aug 26, 2026, 5:55:21 AM",Morning Ride,Ride,"",791,5.08,147.0,3,true,,Canyon Grizl,activities/21039358270.fit.gz,,10.0,791.0,791.0,5088.6,8.1,6.433,22.0,9.0,-6.0,11.8,30.8,0.2,,,88.0,76.0,147.0,127.0,,182.0,167.0,,,3.0,143781.0,,,,,,,,192.0,792.0,0.0,,1.0,,1.0,,1787720400.0,3.0,15.3,16.1,12.6,0.84,1015.5,0.7,3.5,102.0,0.0,1787719476.0,1787769833.0,0.375,11728128.0,,0.42,1.0,0.84,22635.0,0.0,,,,,,6.433,0.0,,,,,1.11,,9.0,66.0,,,,,,,,,,,,,|
19895819033,"Aug 25, 2026, 2:54:34 PM",Post work pootle,Ride,"",7081,53.56,180.0,117,false,,Cube Agree C:62 Race,activities/21031545586.fit.gz,,7.5,7081.0,6693.0,53560.2,11.1,8.002,114.0,117.0,-0.8,10.2,37.4,0.0,,,97.0,74.0,180.0,147.0,,203.0,1538.0,,24.0,117.0,1345641.0,,,,,,,,227.0,6914.0,0.0,,0.0,,1.0,,1787666400.0,3.0,25.4,24.8,12.9,0.46,1013.5,3.0,7.6,125.0,0.0,1787632979.0,1787683564.0,0.375,9711213.0,,0.0,1.0,0.75,26747.0,3.0,,,,,,7.564,48.6,,,,,0.0,,117.0,78.0,,,,,,,,,,,,,media/f9ed8bab-22ff-44cc-bfba-f1745dffd595.jpg|media/71ffd693-683c-44ee-8296-0d1a3f5e2526.jpg||
19893788704,"Aug 25, 2026, 2:13:31 PM",Afternoon Ride,Ride,,868,5.06,139.0,3,true,,commuter ,activities/21029479250.fit.gz,,12.0,868.0,783.0,5068.1,8.74,6.473,40.0,46.0,0.2,14.4,23.9,-0.1,,,96.0,74.0,139.0,121.0,,168.0,154.0,,,3.0,131161.0,,,,,,,,169.0,869.0,,,1.0,,1.0,,1787666400.0,3.0,25.4,24.8,12.9,0.46,1013.5,3.0,7.6,125.0,0.0,1787632979.0,1787683564.0,0.375,13396594.0,,0.0,1.0,0.75,26747.0,3.0,,,,,,5.839,0.0,,,,,1.1,,8.0,58.0,,,,,,,,,,,,,|
19888476896,"Aug 25, 2026, 6:11:11 AM",Morning Ride,Ride,,2322,5.08,153.0,5,true,,commuter ,activities/21024040745.fit.gz,,12.0,2322.0,882.0,5087.2,8.6,5.768,50.0,13.0,-17.0,13.2,16.3,0.3,,,86.0,73.0,153.0,124.0,,174.0,178.0,,,5.0,151731.0,,,,,,,,183.0,1199.0,,,1.0,,1.0,,1787637600.0,1.0,13.5,14.2,10.6,0.83,1014.9,2.2,5.8,86.0,0.0,1787632979.0,1787683564.0,0.375,13396594.0,,0.0,1.0,0.0,23904.0,0.0,,,,,,2.191,0.0,,,,,1.11,,13.0,63.0,,,,,,,,,,,,,|
19879611446,"Aug 24, 2026, 2:53:56 PM",Afternoon Ride,Ride,,2020,3.74,139.0,2,true,,commuter ,activities/21014965847.fit.gz,,12.0,2020.0,724.0,3744.9,8.26,5.173,44.0,34.0,2.0,21.0,19.6,0.1,,,90.0,68.0,139.0,110.0,,127.0,110.0,,,2.0,89399.0,,,,,,,,122.0,962.0,,,1.0,,1.0,,1787580000.0,1.0,20.3,19.6,9.9,0.51,1020.0,5.0,8.5,74.0,0.0,1787546481.0,1787597294.0,0.375,13396594.0,,0.0,1.0,0.07,18629.0,4.0,,,,,,1.854,0.0,,,,,0.81,,4.0,42.0,,,,,,,,,,,,,|
19878338862,"Aug 24, 2026, 1:25:41 PM",Afternoon Ride,Ride,,1369,4.21,152.0,3,true,,commuter ,activities/21013667355.fit.gz,,12.0,1369.0,653.0,4217.3,12.02,6.458,33.0,12.0,0.0,29.8,28.6,0.6,,,94.0,73.0,152.0,118.0,,177.0,131.0,,,3.0,112109.0,,,,,,,,197.0,911.0,,,1.0,,1.0,,1787576400.0,1.0,21.4,22.0,11.7,0.54,1020.6,3.3,7.2,71.0,0.0,1787546481.0,1787597294.0,0.375,13396594.0,,0.0,1.0,0.1,23163.0,5.0,,,,,,3.081,0.0,,,,,0.92,,11.0,68.0,,,,,,,,,,,,,|
19873719061,"Aug 24, 2026, 5:56:23 AM",Morning Ride,Ride,"",915,5.10,145.0,3,true,,Canyon Grizl,activities/21008910619.fit.gz,,10.0,915.0,834.0,5104.8,8.88,6.121,35.0,18.0,-9.8,12.4,17.1,0.3,,,102.0,77.0,145.0,124.0,,175.0,169.0,,,3.0,145063.0,,,,,,,,179.0,916.0,0.0,,1.0,,1.0,,1787547600.0,1.0,11.7,12.0,9.6,0.87,1023.5,0.1,0.9,125.0,0.0,1787546481.0,1787597294.0,0.375,11728128.0,,0.0,1.0,0.16,22782.0,0.0,,,,,,5.579,0.0,,,,,1.11,,9.0,62.0,,,,,,,,,,,,,|
19863998320,"Aug 23, 2026, 9:40:36 AM","Windy blow out, testing the new pedals",Ride,"",8831,61.49,181.0,139,false,,Cube Agree C:62 Race,activities/20998912409.fit.gz,,7.5,8831.0,8117.0,61491.1,11.94,7.576,163.0,171.0,2.8,174.6,12.1,-0.3,,,124.0,76.0,181.0,145.0,,190.0,1767.0,,21.0,139.0,1533931.0,,,,,,,,210.0,8668.0,0.0,,0.0,,1.0,,1787475600.0,3.0,17.4,17.3,11.8,0.7,1024.9,1.5,4.8,293.0,0.0,1787459983.0,1787511024.0,0.375,9711213.0,,0.25,5.0,0.86,21553.0,2.0,,,,,,6.963,48.7,,,,,0.0,,125.0,72.0,,,,,,,,,,,,,|
19838591675,"Aug 21, 2026, 3:13:05 PM",Afternoon Ride,Ride,,863,5.05,156.0,6,true,,commuter ,activities/20972769393.fit.gz,,12.0,863.0,733.0,5050.4,10.84,6.89,21.0,21.0,-0.6,9.8,33.3,0.0,,,99.0,73.0,156.0,133.0,,174.0,147.0,,,6.0,125512.0,,,,,,,,175.0,864.0,,,1.0,,1.0,,1787324400.0,3.0,19.2,17.9,13.1,0.68,1011.4,2.7,6.4,3.0,0.0,1787286987.0,1787338479.0,0.375,13396594.0,,0.82,5.0,0.95,26939.0,2.0,,,,,,5.852,0.0,,,,,1.1,,8.0,60.0,,,,,,,,,,,,,|
19832658150,"Aug 21, 2026, 5:46:17 AM",Morning Ride,Ride,"",725,5.09,168.0,13,true,,Canyon Grizl,activities/20966657456.fit.gz,,10.0,725.0,725.0,5091.9,10.36,7.023,78.0,72.0,-24.0,14.8,43.6,0.2,,,93.0,78.0,168.0,148.0,,241.0,190.0,,,13.0,169615.0,,,,,,,,251.0,726.0,0.0,,1.0,,1.0,,1787288400.0,3.0,14.7,15.6,13.0,0.9,1008.0,0.5,2.1,282.0,0.0,1787286987.0,1787338479.0,0.375,11728128.0,,0.84,5.0,0.71,21355.0,0.0,,,,,,7.023,0.0,,,,,1.11,,15.0,87.0,,,,,,,,,,,,,|
19824300792,"Aug 20, 2026, 2:22:25 PM",Afternoon Ride,Ride,"",829,5.08,160.0,7,true,"",Canyon Grizl,activities/20958082903.fit.gz,,10.0,829.0,793.0,5085.5,9.72,6.413,27.0,24.0,-0.8,11.8,38.1,0.0,,,117.0,78.0,160.0,133.0,,199.0,180.0,,,7.0,156579.0,,,,,,,,211.0,826.0,0.0,,1.0,,1.0,,1787234400.0,5.0,19.2,15.5,14.8,0.76,1005.3,8.4,13.3,237.0,0.7,1787200489.0,1787252205.0,0.25,11728128.0,,0.91,5.0,0.55,15981.0,3.0,,,,,,6.134,0.0,,,,,1.11,,12.0,73.0,,,,,,,,,,,,,|
19818698642,"Aug 20, 2026, 5:40:55 AM",Morning Ride,Ride,"",892,5.07,148.0,3,true,"",Canyon Grizl,activities/20952316585.fit.gz,,10.0,892.0,809.0,5070.2,8.68,6.267,29.0,18.0,-7.0,14.4,32.4,0.2,,,87.0,72.0,148.0,122.0,,170.0,159.0,,,3.0,135689.0,,,,,,,,178.0,890.0,0.0,,1.0,,1.0,,1787202000.0,1.0,15.6,15.6,14.8,0.95,1004.0,1.4,4.8,195.0,0.1,1787200489.0,1787252205.0,0.25,11728128.0,,0.94,5.0,0.25,15611.0,0.0,,,,,,5.684,0.0,,,,,1.1,,9.0,61.0,,,,,,,,,,,,,|
19809725532,"Aug 19, 2026, 2:08:31 PM",Afternoon Ride,Ride,"",779,5.06,147.0,5,true,"",Canyon Grizl,activities/20943136889.fit.gz,,10.0,779.0,727.0,5064.9,9.26,6.967,22.0,14.0,-0.2,9.6,14.8,0.1,,,94.0,79.0,147.0,132.0,,197.0,164.0,,,5.0,143361.0,,,,,,,,198.0,780.0,0.0,,1.0,,1.0,,1787148000.0,3.0,19.6,19.6,15.7,0.78,1003.9,1.4,3.5,251.0,0.0,1787113990.0,1787165930.0,0.125,11728128.0,,0.96,5.0,1.0,22181.0,3.0,,,,,,6.502,0.0,,,,,1.1,,10.0,68.0,,,,,,,,,,,,,|
19804343852,"Aug 19, 2026, 6:03:45 AM",Morning Ride,Ride,"",927,5.14,153.0,5,true,"",Canyon Grizl,activities/20937603611.fit.gz,,10.0,927.0,861.0,5139.6,9.8,5.969,32.0,10.0,-14.8,12.0,12.7,0.5,,,94.0,74.0,153.0,128.0,,169.0,167.0,,,5.0,142449.0,,,,,,,,177.0,928.0,0.0,,1.0,,1.0,,1787119200.0,5.0,17.9,17.9,16.6,0.92,1004.4,1.9,4.4,210.0,3.1,1787113990.0,1787165930.0,0.125,11728128.0,,0.94,5.0,1.0,13719.0,0.0,,,,,,5.544,0.0,,,,,1.12,,9.0,61.0,,,,,,,,,,,,,|
19794914714,"Aug 18, 2026, 2:25:00 PM",Afternoon Ride,Ride,"",806,5.07,173.0,8,true,"",Canyon Grizl,activities/20927965690.fit.gz,,10.0,806.0,710.0,5078.8,9.84,7.153,25.0,22.0,-1.4,10.8,45.8,0.1,,,93.0,77.0,173.0,137.0,,224.0,179.0,,,8.0,158012.0,,,,,,,,232.0,807.0,0.0,,1.0,,1.0,,1787061600.0,3.0,20.8,20.3,17.8,0.83,1008.8,2.3,7.2,300.0,0.1,1787027492.0,1787079655.0,0.125,11728128.0,,0.97,5.0,1.0,15265.0,3.0,,,,,,6.301,0.0,,,,,1.1,,14.0,80.0,,,,,,,,,,,,,|
19788966065,"Aug 18, 2026, 5:46:33 AM",Morning Ride,Ride,"",855,5.07,150.0,5,true,"",Canyon Grizl,activities/20921845428.fit.gz,,10.0,855.0,835.0,5072.2,8.44,6.074,28.0,6.0,-10.2,13.6,37.5,0.4,,,95.0,76.0,150.0,130.0,,179.0,168.0,,,5.0,144673.0,,,,,,,,185.0,855.0,0.0,,1.0,,1.0,,1787029200.0,5.0,16.3,17.0,15.0,0.92,1009.3,1.3,4.8,158.0,0.7,1787027492.0,1787079655.0,0.125,11728128.0,,0.96,5.0,1.0,8436.0,0.0,,,,,,5.932,0.0,,,,,1.1,,9.0,64.0,,,,,,,,,,,,,|
19775121055,"Aug 17, 2026, 5:57:56 AM",Morning Ride,Ride,,819,4.37,143.0,2,true,,commuter ,activities/20907647051.fit.gz,,12.0,819.0,723.0,4373.5,8.04,6.049,23.0,10.0,-8.4,10.4,45.0,0.3,,,,,143.0,119.0,,127.0,127.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786942800.0,5.0,15.6,16.5,14.0,0.9,1015.0,0.9,2.4,17.0,1.5,1786940994.0,1786993381.0,0.125,13396594.0,,0.93,5.0,0.99,10187.0,0.0,,,,,,5.34,0.0,,,,,0.95,,,,,,,,,,,,,,,,|
19765662027,"Aug 16, 2026, 9:50:50 AM","Enjoyed that more than the guy that threw up Infront of me at the top of a ""hill""",Ride,"",8198,61.15,178.0,148,false,,Cube Agree C:62 Race,activities/20897883036.fit.gz,,7.5,8198.0,7873.0,61153.5,11.2,7.767,157.0,159.0,0.8,25.6,14.0,0.0,,,131.0,83.0,178.0,148.0,,191.0,1803.0,,24.0,148.0,1575975.0,,,,,,,,214.0,8199.0,0.0,,0.0,,1.0,,1786870800.0,3.0,20.5,20.6,14.0,0.66,1017.8,1.3,2.5,354.0,0.0,1786854496.0,1786907105.0,0.125,9711213.0,,0.0,1.0,0.93,25815.0,3.0,,,,,,7.46,37.4,,,,,0.0,,124.0,74.0,,,,,,,,,,,,,media/a59b6dec-c5c0-4968-9249-88ce1f1161a9.jpg|media/4ab3eb29-183d-402d-964f-3bc69e141b62.jpg||
19756394404,"Aug 15, 2026, 4:37:34 PM",Evening Walk,Walk,,2118,2.24,86.0,2,false,,,activities/20888296751.fit.gz,,,2118.0,1869.0,2246.5,7.35,1.202,22.0,25.0,-2.8,12.2,11.8,-0.1,,,79.0,50.0,86.0,74.0,,,175.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1786809600.0,3.0,23.2,23.9,19.2,0.78,1015.8,1.1,4.2,354.0,0.0,1786767998.0,1786820829.0,0.125,,,0.7,5.0,1.0,20156.0,1.0,,,,,,1.061,0.0,,,,3034.0,0.0,,,,,,,,,,,,,,,,|
19743137141,"Aug 14, 2026, 7:34:45 PM",Night Ride,Ride,,1007,5.51,144.0,4,true,,commuter ,activities/20874638657.fit.gz,,12.0,1007.0,927.0,5517.3,8.009,5.952,30.0,35.0,-0.4,10.4,11.5,0.0,,,,,144.0,126.0,,121.0,183.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1786734000.0,1.0,22.3,20.4,18.3,0.78,1015.0,4.3,6.5,11.0,0.0,1786681500.0,1786734551.0,0.125,13396594.0,,0.0,1.0,0.04,20643.0,0.0,,,,,,5.479,0.0,,,,,1.2,,,,,,,,,,,,,,,,|
19742872335,"Aug 14, 2026, 5:25:55 PM",Hot hot Heart rate shit volleyball,Workout,"",6895,3.77,190.0,153,false,,,activities/20874370566.fit.gz,,,6895.0,5681.0,3770.4,2.06,0.664,11.6,14.6,-0.8,2.8,24.5,0.0,,,125.0,53.0,190.0,155.0,,,1465.0,,,153.0,,,,,,,,,,,0.0,,0.0,,1.0,,1786726800.0,1.0,24.2,25.1,17.5,0.66,1015.0,3.4,5.3,351.0,0.0,1786681500.0,1786734551.0,0.125,,,0.0,1.0,0.11,21793.0,1.0,,,,,,0.547,3770.4,,,,,0.0,,,,,,4732.0,,0.0,,,,,,,,""
19741445587,"Aug 14, 2026, 4:43:41 PM",Evening Ride,Ride,,1017,5.60,161.0,15,true,,commuter ,activities/20872920340.fit.gz,,12.0,1017.0,968.0,5599.4,8.02,5.785,37.0,36.0,-3.0,17.6,13.1,0.1,,,,,161.0,143.0,,127.0,240.0,,,15.0,,,,,,,,,,,,,1.0,,1.0,,1786723200.0,1.0,29.7,31.9,15.0,0.41,1015.2,1.6,4.1,329.0,0.0,1786681500.0,1786734551.0,0.125,13396594.0,,0.0,1.0,0.02,25192.0,2.0,,,,,,5.506,0.0,,,,,1.22,,,,,,,,,,,,,,,,|
19739996409,"Aug 14, 2026, 2:33:21 PM",Afternoon Ride,Ride,,839,5.07,149.0,4,true,,commuter ,activities/20871443391.fit.gz,,12.0,839.0,745.0,5073.8,8.471,6.81,36.0,33.0,-12.4,7.2,16.0,-0.1,,,,,149.0,127.0,,143.0,152.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1786716000.0,1.0,31.4,33.4,14.1,0.35,1016.0,2.2,4.6,297.0,0.0,1786681500.0,1786734551.0,0.125,13396594.0,,0.0,1.0,0.02,26642.0,5.0,,,,,,6.047,0.0,,,,,1.1,,,,,,,,,,,,,,,,|
19734419689,"Aug 14, 2026, 5:44:29 AM",Morning Ride,Ride,,879,5.07,127.0,2,true,,commuter ,activities/20865676809.fit.gz,,12.0,879.0,879.0,5078.8,9.42,5.778,23.0,14.0,-3.0,12.0,27.6,0.2,,,,,127.0,109.0,,102.0,124.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786683600.0,1.0,18.5,19.1,12.5,0.68,1017.1,0.1,0.2,147.0,0.0,1786681500.0,1786734551.0,0.125,13396594.0,,0.0,1.0,0.21,25372.0,0.0,,,,,,5.778,0.0,,,,,1.1,,,,,,,,,,,,,,,,|
19728451782,"Aug 13, 2026, 5:21:20 PM",Evening Walk,Walk,,1567,2.18,106.0,3,false,,,activities/20859534336.fit.gz,,,1567.0,1567.0,2183.8,2.79,1.394,27.0,21.0,-2.6,11.0,9.1,0.1,,,58.0,52.0,106.0,90.0,,,176.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1786640400.0,1.0,29.9,31.2,13.7,0.37,1019.9,2.6,4.9,12.0,0.0,1786595002.0,1786648271.0,0.0,,,0.0,1.0,0.01,29239.0,1.0,,,,,,1.394,0.0,,,,2726.0,0.0,,,,,,,,,,,,,,,,|
19726495968,"Aug 13, 2026, 2:48:02 PM",Afternoon Ride,Ride,,916,5.08,144.0,3,true,,commuter ,activities/20857538794.fit.gz,,12.0,916.0,818.0,5088.6,8.171,6.221,73.0,61.0,-24.0,20.2,47.5,-0.4,,,,,144.0,112.0,,117.0,132.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1786629600.0,1.0,32.3,33.6,12.5,0.3,1020.9,2.5,6.0,101.0,0.0,1786595002.0,1786648271.0,0.0,13396594.0,,0.0,1.0,0.16,29470.0,5.0,,,,,,5.555,0.0,,,,,1.11,,,,,,,,,,,,,,,,|
19720623965,"Aug 13, 2026, 5:57:54 AM",Morning Ride,Ride,,870,5.09,135.0,2,true,,commuter ,activities/20851481934.fit.gz,,12.0,870.0,837.0,5092.6,8.314,6.084,29.0,17.0,-3.2,11.6,10.7,0.2,,,,,135.0,117.0,,117.0,142.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786597200.0,1.0,17.1,15.1,9.2,0.6,1023.1,3.2,6.3,111.0,0.0,1786595002.0,1786648271.0,0.0,13396594.0,,0.0,1.0,0.2,26615.0,0.0,,,,,,5.854,0.0,,,,,1.11,,,,,,,,,,,,,,,,|
19715771120,"Aug 12, 2026, 7:15:58 PM",Night Ride,Ride,,947,5.45,154.0,7,true,,commuter ,activities/20846473559.fit.gz,,12.0,947.0,925.0,5458.9,8.583,5.902,19.0,22.0,-1.2,10.0,7.4,-0.1,,,,,154.0,133.0,,105.0,199.0,,,7.0,,,,,,,,,,,,,1.0,,1.0,,1786561200.0,1.0,26.8,25.6,11.3,0.38,1023.7,3.0,6.3,80.0,0.0,1786508504.0,1786561991.0,0.875,13396594.0,,0.0,1.0,0.33,28097.0,0.0,,,,,,5.764,0.0,,,,,1.19,,,,,,,,,,,,,,,,|
19712798338,"Aug 12, 2026, 3:20:38 PM",Afternoon Ride,Ride,,981,5.34,155.0,7,true,,commuter ,activities/20843443354.fit.gz,,12.0,981.0,915.0,5346.8,8.32,5.843,63.0,74.0,-18.4,13.8,7.2,-0.4,,,,,155.0,130.0,,148.0,190.0,,,7.0,,,,,,,,,,,,,1.0,,1.0,,1786546800.0,1.0,29.6,30.6,9.2,0.28,1023.9,3.4,6.4,80.0,0.0,1786508504.0,1786561991.0,0.875,13396594.0,,0.0,1.0,0.06,28959.0,3.0,,,,,,5.45,0.0,,,,,1.16,,,,,,,,,,,,,,,,|
19712027342,"Aug 12, 2026, 2:17:59 PM",Afternoon Ride,Ride,,933,5.07,134.0,2,true,,commuter ,activities/20842644687.fit.gz,,12.0,933.0,813.0,5076.8,8.63,6.245,48.0,43.0,-16.8,10.2,27.8,0.0,,,,,134.0,116.0,,138.0,139.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786543200.0,1.0,29.6,30.9,10.2,0.3,1024.3,2.8,5.8,111.0,0.0,1786508504.0,1786561991.0,0.875,13396594.0,,0.0,1.0,0.05,28590.0,5.0,,,,,,5.441,0.0,,,,,1.1,,,,,,,,,,,,,,,,|
19706253980,"Aug 12, 2026, 5:53:10 AM",Morning Ride,Ride,,957,5.08,127.0,2,true,,commuter ,activities/20836653774.fit.gz,,12.0,957.0,903.0,5085.6,8.12,5.632,32.0,20.0,-2.4,11.0,12.5,0.2,,,,,127.0,109.0,,117.0,127.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786510800.0,2.0,13.1,12.9,9.3,0.78,1026.1,1.5,4.8,84.0,0.0,1786508504.0,1786561991.0,0.875,13396594.0,,0.0,1.0,0.58,25139.0,0.0,,,,,,5.314,0.0,,,,,1.11,,,,,,,,,,,,,,,,|
19699513638,"Aug 11, 2026, 4:45:58 PM",Evening Walk,Walk,,1984,2.27,86.0,2,false,,,activities/20829701907.fit.gz,,,1984.0,1957.0,2274.2,2.944,1.162,41.0,26.0,-4.0,16.4,45.4,0.6,,,64.0,50.0,86.0,75.0,,,180.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1786464000.0,1.0,23.9,25.3,11.6,0.46,1024.9,1.9,4.9,78.0,0.0,1786422007.0,1786475709.0,0.875,,,0.0,1.0,0.19,28993.0,2.0,,,,,,1.146,0.0,,,,3132.0,0.0,,,,,,,,,,,,,,,,|
19697013934,"Aug 11, 2026, 2:27:19 PM",Afternoon Ride,Ride,,995,5.04,122.0,2,true,,commuter ,activities/20827125595.fit.gz,,12.0,995.0,843.0,5041.9,8.456,5.981,26.0,30.0,2.0,16.6,16.0,-0.1,,,,,122.0,104.0,,118.0,107.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786456800.0,1.0,22.9,22.4,10.7,0.46,1025.6,3.9,6.6,45.0,0.0,1786422007.0,1786475709.0,0.875,13396594.0,,0.0,1.0,0.33,29332.0,4.0,,,,,,5.067,0.0,,,,,1.1,,,,,,,,,,,,,,,,|
19690883377,"Aug 11, 2026, 5:48:24 AM",Morning Ride,Ride,,1018,5.06,136.0,2,true,,commuter ,activities/20820755892.fit.gz,,12.0,1018.0,918.0,5065.0,8.088,5.517,32.0,16.0,-10.4,10.6,27.6,0.4,,,,,136.0,110.0,,113.0,135.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1786424400.0,1.0,12.4,13.3,9.6,0.83,1025.4,0.1,1.0,245.0,0.0,1786422007.0,1786475709.0,0.875,13396594.0,,0.0,1.0,0.09,23697.0,0.0,,,,,,4.975,0.0,,,,,1.1,,,,,,,,,,,,,,,,|
19684807965,"Aug 10, 2026, 5:27:39 PM",Evening Walk,Walk,,2345,2.87,87.0,3,false,,,activities/20814454986.fit.gz,,,2345.0,2283.0,2869.2,4.214,1.257,23.0,23.0,-2.0,8.8,48.9,-0.1,,,59.0,51.0,87.0,78.0,,,223.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1786381200.0,3.0,20.5,20.0,13.4,0.64,1020.8,1.9,4.9,356.0,0.0,1786335509.0,1786389426.0,0.875,,,0.0,1.0,0.98,25957.0,1.0,,,,,,1.224,0.0,,,,3914.0,0.0,,,,,,,,,,,,,,,,|
